transaction_id,date_key,customer_key,product_key,channel_key,quantity,unit_price_eur,discount_pct,total_amount_eur,net_amount_eur,shipping_cost_eur,payment_method,status,is_return
T0020272,20240815,361,27,1,3,101.05,15,257.68,257.68,6.99,paypal,completed,False
T0020273,20241107,1074,74,4,2,182.05,0,364.1,364.1,4.99,apple_pay,completed,False
T0020274,20240716,682,47,4,3,392.86,0,1178.58,1178.58,3.99,paypal,completed,False
T0020275,20240804,457,110,1,1,442.79,0,442.79,442.79,0.0,paypal,completed,False
T0020276,20250205,974,86,1,2,96.06,15,163.3,163.3,6.99,bank_transfer,completed,False
T0020277,20250524,1426,87,1,2,373.8,5,710.22,710.22,0.0,credit_card,completed,False
T0020278,20250117,1251,96,3,2,108.12,20,172.99,172.99,4.99,credit_card,completed,False
T0020279,20250123,1396,115,5,1,33.73,10,30.36,30.36,4.99,credit_card,completed,False
T0020280,20241025,1353,7,1,1,182.22,0,182.22,182.22,4.99,credit_card,completed,False
T0020281,20250506,1022,64,2,2,301.88,0,603.76,603.76,4.99,paypal,completed,False
T0020283,20250218,1196,78,3,1,23.15,20,18.52,18.52,0.0,klarna,completed,False
T0020284,20241019,610,92,3,1,117.46,20,93.97,93.97,6.99,credit_card,completed,False
T0020285,20250313,1614,20,2,1,322.16,20,257.73,257.73,0.0,credit_card,completed,False
T0020286,20250115,23,24,4,1,238.26,15,202.52,202.52,0.0,bank_transfer,completed,False
T0020287,20250525,1210,59,2,2,83.9,20,134.24,134.24,4.99,bank_transfer,completed,False
T0020288,20250323,589,77,2,1,194.61,0,194.61,194.61,6.99,paypal,cancelled,False
T0020289,20240822,939,147,5,1,412.33,10,371.1,371.1,3.99,credit_card,completed,False
T0020290,20250410,1858,70,1,1,155.0,15,131.75,131.75,3.99,bank_transfer,completed,False
T0020291,20250611,317,19,1,1,178.81,0,178.81,178.81,4.99,credit_card,completed,False
T0020293,20250323,1017,111,1,3,48.83,0,146.49,146.49,3.99,paypal,completed,False
T0020294,20250623,437,112,1,2,103.03,0,206.06,206.06,6.99,credit_card,completed,False
T0020295,20250317,1722,81,1,2,136.98,10,246.56,246.56,3.99,paypal,completed,False
T0020297,20250318,893,55,3,3,357.21,0,1071.63,1071.63,3.99,bank_transfer,cancelled,False
T0020298,20250517,1688,99,1,1,302.94,0,302.94,302.94,0.0,apple_pay,completed,False
T0020299,20250428,1314,101,1,1,210.82,5,200.28,-200.28,6.99,credit_card,returned,True
T0020300,20240910,1047,134,3,1,391.65,15,332.9,332.9,3.99,klarna,completed,False
T0020301,20240812,1294,8,2,2,83.27,20,133.23,133.23,0.0,bank_transfer,completed,False
T0020302,20240930,766,80,2,1,238.96,0,238.96,238.96,4.99,paypal,completed,False
T0020303,20250330,742,16,3,2,362.34,15,615.98,615.98,4.99,paypal,completed,False
T0020304,20250201,985,12,3,2,355.85,0,711.7,711.7,6.99,bank_transfer,completed,False
T0020305,20250123,739,118,5,3,336.16,20,806.78,806.78,6.99,apple_pay,completed,False
T0020306,20250425,353,58,1,2,136.28,0,272.56,272.56,0.0,credit_card,completed,False
T0020307,20250504,1635,77,5,1,194.61,0,194.61,194.61,6.99,credit_card,completed,False
T0020308,20250208,45,95,2,2,427.39,10,769.3,769.3,0.0,bank_transfer,completed,False
T0020309,20250202,912,10,3,1,453.33,0,453.33,453.33,3.99,paypal,completed,False
T0020310,20250502,1921,139,5,1,429.48,5,408.01,408.01,0.0,klarna,completed,False
T0020311,20250518,501,87,1,3,373.8,5,1065.33,1065.33,4.99,paypal,completed,False
T0020312,20240904,443,37,1,3,488.35,20,1172.04,-1172.04,6.99,klarna,returned,True
T0020313,20250526,1587,71,1,2,105.89,20,169.42,-169.42,4.99,apple_pay,returned,True
T0020314,20241002,1679,14,2,3,77.57,5,221.07,221.07,0.0,credit_card,completed,False
T0020317,20250410,631,114,4,1,65.45,15,55.63,55.63,6.99,paypal,completed,False
T0020319,20240905,868,145,1,2,419.27,15,712.76,712.76,4.99,paypal,completed,False
T0020320,20241220,364,145,5,2,419.27,0,838.54,838.54,4.99,apple_pay,completed,False
T0020321,20250606,213,49,1,1,417.03,10,375.33,-375.33,3.99,credit_card,returned,True
T0020322,20250122,654,35,3,3,133.75,5,381.19,381.19,6.99,paypal,completed,False
T0020324,20240706,721,122,3,3,311.1,0,933.3,933.3,4.99,apple_pay,completed,False
T0020325,20241018,1856,47,2,1,392.86,0,392.86,392.86,4.99,apple_pay,completed,False
T0020326,20241116,694,76,1,1,152.77,15,129.85,129.85,6.99,bank_transfer,completed,False
T0020327,20250611,891,106,3,1,143.79,15,122.22,122.22,3.99,apple_pay,completed,False
T0020328,20240702,1515,149,3,2,166.52,0,333.04,333.04,4.99,klarna,completed,False
T0020329,20250421,98,35,5,2,133.75,5,254.12,254.12,0.0,apple_pay,completed,False
T0020330,20250115,749,114,4,1,65.45,15,55.63,55.63,3.99,paypal,completed,False
T0020331,20250406,1052,84,2,2,159.55,0,319.1,319.1,3.99,credit_card,completed,False
T0020332,20250305,506,114,1,3,65.45,15,166.9,166.9,3.99,paypal,completed,False
T0020333,20250618,1530,75,4,1,206.22,20,164.98,164.98,3.99,apple_pay,completed,False
T0020334,20240813,541,101,1,2,210.82,0,421.64,421.64,6.99,credit_card,completed,False
T0020335,20240701,1593,91,1,2,97.87,0,195.74,195.74,4.99,credit_card,completed,False
T0020336,20250203,48,120,3,1,127.08,5,120.73,120.73,0.0,apple_pay,completed,False
T0020337,20250503,1316,6,2,1,146.07,0,146.07,146.07,0.0,credit_card,cancelled,False
T0020338,20250127,1860,86,3,2,96.06,0,192.12,192.12,6.99,paypal,completed,False
T0020339,20250618,1852,132,1,3,184.12,0,552.36,552.36,6.99,paypal,completed,False
T0020340,20240709,276,109,4,1,277.36,0,277.36,277.36,4.99,klarna,completed,False
T0020341,20250211,1031,58,1,1,136.28,5,129.47,129.47,6.99,apple_pay,completed,False
T0020342,20240930,1171,97,2,2,414.51,0,829.02,829.02,0.0,bank_transfer,completed,False
T0020343,20241013,1911,69,2,3,290.4,20,696.96,696.96,4.99,credit_card,completed,False
T0020344,20240728,1834,118,2,1,336.16,5,319.35,319.35,6.99,paypal,completed,False
T0020345,20250328,1960,115,1,2,33.73,0,67.46,67.46,0.0,klarna,completed,False
T0020346,20250117,1880,124,3,1,296.11,5,281.3,281.3,3.99,klarna,completed,False
T0020347,20241229,1594,17,1,3,183.79,15,468.66,468.66,4.99,bank_transfer,completed,False
T0020348,20250123,1123,77,3,1,194.61,20,155.69,155.69,6.99,klarna,completed,False
T0020349,20250215,611,16,1,1,362.34,0,362.34,-362.34,4.99,bank_transfer,returned,True
T0020351,20250211,1939,73,3,3,340.12,15,867.31,867.31,0.0,bank_transfer,completed,False
T0020352,20250511,1898,9,3,1,193.38,0,193.38,193.38,0.0,credit_card,completed,False
T0020354,20250317,1666,12,5,2,355.85,0,711.7,711.7,0.0,bank_transfer,completed,False
T0020355,20240913,2000,113,2,1,476.1,15,404.68,404.68,3.99,credit_card,completed,False
T0020356,20250222,1227,77,2,3,194.61,0,583.83,583.83,4.99,apple_pay,completed,False
T0020357,20250519,1503,15,2,3,300.39,20,720.94,720.94,6.99,apple_pay,completed,False
T0020358,20250112,1918,126,1,1,179.46,0,179.46,179.46,6.99,credit_card,cancelled,False
T0020359,20250326,719,33,3,3,21.51,0,64.53,64.53,3.99,paypal,completed,False
T0020360,20250113,1087,143,5,1,110.2,15,93.67,93.67,4.99,paypal,completed,False
T0020361,20240828,1034,87,3,2,373.8,5,710.22,710.22,6.99,bank_transfer,completed,False
T0020363,20250419,1770,126,1,2,179.46,0,358.92,358.92,6.99,bank_transfer,completed,False
T0020364,20250405,1135,29,2,3,204.96,15,522.65,522.65,6.99,credit_card,completed,False
T0020365,20241024,1445,142,3,1,308.96,0,308.96,308.96,6.99,bank_transfer,completed,False
T0020366,20250107,196,13,3,1,448.62,0,448.62,448.62,3.99,credit_card,completed,False
T0020367,20250401,1447,115,1,2,33.73,0,67.46,67.46,3.99,paypal,completed,False
T0020368,20250510,980,104,1,1,332.0,0,332.0,332.0,3.99,credit_card,completed,False
T0020369,20241020,1228,5,5,3,20.85,0,62.55,62.55,0.0,bank_transfer,completed,False
T0020370,20241021,337,114,2,2,65.45,0,130.9,130.9,3.99,paypal,completed,False
T0020371,20250126,91,83,1,1,401.4,10,361.26,361.26,0.0,klarna,completed,False
T0020372,20240826,199,30,1,2,236.95,10,426.51,426.51,4.99,bank_transfer,completed,False
T0020373,20250516,1702,11,3,2,270.48,10,486.86,486.86,6.99,credit_card,completed,False
T0020375,20250111,1654,56,4,1,111.87,0,111.87,111.87,4.99,bank_transfer,completed,False
T0020376,20250329,1383,130,2,3,339.63,0,1018.89,1018.89,0.0,paypal,completed,False
T0020377,20240905,987,123,1,1,253.66,15,215.61,215.61,4.99,paypal,completed,False
T0020378,20240828,1937,87,2,2,373.8,20,598.08,598.08,0.0,credit_card,completed,False
T0020379,20250502,1892,86,5,2,96.06,5,182.51,182.51,3.99,paypal,completed,False
T0020380,20250503,403,39,2,2,483.04,5,917.78,917.78,4.99,credit_card,completed,False
T0020381,20250616,1811,46,4,3,57.89,10,156.3,156.3,0.0,paypal,completed,False
T0020382,20240916,1166,92,1,2,117.46,15,199.68,199.68,3.99,credit_card,completed,False
T0020383,20250124,1277,106,2,1,143.79,0,143.79,143.79,3.99,apple_pay,completed,False
T0020384,20250109,1285,94,2,1,19.28,15,16.39,16.39,6.99,paypal,completed,False
T0020385,20250508,1172,101,4,2,210.82,10,379.48,379.48,3.99,klarna,completed,False
T0020386,20250522,493,96,2,2,108.12,0,216.24,216.24,0.0,paypal,completed,False
T0020387,20240714,782,52,3,1,150.44,5,142.92,142.92,3.99,bank_transfer,completed,False
T0020388,20241031,1324,111,2,1,48.83,15,41.51,41.51,0.0,paypal,completed,False
T0020389,20250302,800,56,4,3,111.87,0,335.61,335.61,4.99,credit_card,cancelled,False
T0020390,20250527,30,68,1,1,150.18,20,120.14,120.14,4.99,klarna,completed,False
T0020391,20250510,681,14,1,1,77.57,5,73.69,73.69,6.99,apple_pay,completed,False
T0020393,20250212,282,142,3,1,308.96,15,262.62,262.62,3.99,paypal,completed,False
T0020394,20250323,1569,13,2,2,448.62,0,897.24,897.24,6.99,klarna,completed,False
T0020395,20250529,820,74,3,1,182.05,0,182.05,182.05,4.99,klarna,completed,False
T0020396,20241006,1061,109,2,1,277.36,20,221.89,221.89,3.99,klarna,completed,False
T0020397,20250410,1840,30,2,3,236.95,0,710.85,710.85,4.99,bank_transfer,completed,False
T0020398,20240703,915,62,3,1,392.06,10,352.85,352.85,4.99,paypal,completed,False
T0020399,20250629,1511,108,2,2,190.71,10,343.28,343.28,0.0,klarna,completed,False
T0020400,20250423,1520,110,2,2,442.79,0,885.58,-885.58,0.0,credit_card,returned,True
T0020402,20250506,162,113,2,2,476.1,5,904.59,904.59,3.99,credit_card,completed,False
T0020404,20250113,268,84,1,1,159.55,0,159.55,159.55,6.99,klarna,completed,False
T0020405,20250516,269,103,1,2,456.95,0,913.9,913.9,6.99,paypal,completed,False
T0020406,20250409,544,119,1,1,450.47,5,427.95,427.95,3.99,credit_card,completed,False
T0020407,20240718,1473,83,2,3,401.4,0,1204.2,1204.2,0.0,klarna,completed,False
T0020408,20240727,957,80,3,1,238.96,10,215.06,215.06,6.99,paypal,completed,False
T0020409,20250513,1302,71,3,1,105.89,5,100.6,100.6,6.99,credit_card,completed,False
T0020410,20250209,1351,123,4,3,253.66,0,760.98,760.98,3.99,bank_transfer,completed,False
T0020411,20240919,480,29,1,3,204.96,20,491.9,491.9,4.99,apple_pay,cancelled,False
T0020412,20240803,1519,99,1,3,302.94,15,772.5,772.5,3.99,credit_card,completed,False
T0020413,20240723,1406,20,2,2,322.16,20,515.46,515.46,4.99,paypal,completed,False
T0020414,20240702,1923,74,2,1,182.05,0,182.05,182.05,6.99,klarna,completed,False
T0020415,20250514,1420,80,5,2,238.96,10,430.13,430.13,0.0,credit_card,completed,False
T0020416,20250616,147,21,1,1,60.71,0,60.71,60.71,0.0,klarna,completed,False
T0020417,20250605,754,56,1,1,111.87,10,100.68,100.68,3.99,credit_card,completed,False
T0020418,20241021,1164,18,4,1,161.76,20,129.41,129.41,6.99,bank_transfer,completed,False
T0020419,20250520,874,42,5,1,279.86,0,279.86,279.86,0.0,credit_card,completed,False
T0020420,20240723,1242,132,5,1,184.12,0,184.12,184.12,0.0,credit_card,completed,False
T0020421,20250330,1250,65,2,1,397.46,0,397.46,397.46,0.0,paypal,completed,False
T0020422,20241204,1061,45,2,2,55.74,0,111.48,111.48,6.99,paypal,completed,False
T0020423,20240824,531,2,5,2,470.58,0,941.16,941.16,4.99,credit_card,completed,False
T0020424,20250428,1798,89,1,1,377.97,0,377.97,377.97,3.99,credit_card,completed,False
T0020425,20250124,515,68,2,3,150.18,5,428.01,428.01,4.99,bank_transfer,completed,False
T0020426,20250111,1224,131,1,1,179.38,0,179.38,179.38,6.99,paypal,completed,False
T0020428,20250412,1965,59,1,3,83.9,20,201.36,201.36,6.99,credit_card,completed,False
T0020429,20240910,53,149,1,3,166.52,0,499.56,499.56,4.99,credit_card,completed,False
T0020431,20250107,869,128,1,1,255.43,0,255.43,255.43,3.99,credit_card,completed,False
T0020432,20240923,1161,111,2,2,48.83,0,97.66,97.66,3.99,bank_transfer,completed,False
T0020433,20250331,1166,27,4,1,101.05,15,85.89,85.89,4.99,credit_card,completed,False
T0020435,20240914,1339,126,4,1,179.46,15,152.54,152.54,3.99,klarna,completed,False
T0020436,20240924,1791,90,1,1,175.36,10,157.82,157.82,6.99,apple_pay,completed,False
T0020437,20250110,853,95,2,1,427.39,10,384.65,384.65,0.0,klarna,cancelled,False
T0020438,20250419,1133,14,4,2,77.57,10,139.63,139.63,0.0,paypal,completed,False
T0020439,20250617,1753,114,2,2,65.45,0,130.9,-130.9,3.99,klarna,returned,True
T0020440,20250504,823,29,1,2,204.96,0,409.92,409.92,3.99,credit_card,completed,False
T0020441,20250510,1777,99,3,1,302.94,10,272.65,272.65,0.0,klarna,completed,False
T0020443,20241010,1270,90,1,2,175.36,0,350.72,350.72,6.99,paypal,completed,False
T0020444,20240714,1324,43,1,2,92.64,0,185.28,185.28,4.99,credit_card,completed,False
T0020445,20250202,252,68,3,1,150.18,0,150.18,150.18,0.0,bank_transfer,completed,False
T0020447,20250324,476,104,1,1,332.0,0,332.0,-332.0,6.99,paypal,returned,True
T0020449,20241009,1640,10,1,1,453.33,15,385.33,385.33,6.99,credit_card,completed,False
T0020450,20240902,1487,55,4,1,357.21,10,321.49,321.49,0.0,klarna,completed,False
T0020451,20250107,1879,28,5,1,127.42,0,127.42,127.42,6.99,klarna,completed,False
T0020452,20241030,702,59,3,1,83.9,20,67.12,67.12,4.99,apple_pay,completed,False
T0020453,20250615,141,37,4,2,488.35,20,781.36,781.36,4.99,credit_card,completed,False
T0020454,20250319,773,49,3,1,417.03,10,375.33,375.33,3.99,credit_card,completed,False
T0020455,20250220,602,104,3,1,332.0,10,298.8,298.8,3.99,paypal,completed,False
T0020456,20250428,1583,83,2,1,401.4,20,321.12,321.12,6.99,klarna,completed,False
T0020457,20250413,1134,26,1,1,393.21,20,314.57,314.57,4.99,apple_pay,completed,False
T0020458,20250629,1785,64,4,1,301.88,20,241.5,241.5,6.99,klarna,completed,False
T0020459,20250303,1678,98,3,1,171.04,10,153.94,153.94,6.99,paypal,completed,False
T0020460,20250629,40,64,1,1,301.88,10,271.69,271.69,0.0,klarna,completed,False
T0020461,20250318,1636,104,1,2,332.0,0,664.0,664.0,0.0,credit_card,completed,False
T0020462,20250213,238,26,1,1,393.21,5,373.55,373.55,0.0,paypal,completed,False
T0020464,20241125,484,124,3,3,296.11,10,799.5,799.5,6.99,bank_transfer,completed,False
T0020465,20250509,1461,30,4,2,236.95,15,402.82,402.82,0.0,credit_card,completed,False
T0020466,20240907,73,99,3,3,302.94,0,908.82,908.82,6.99,credit_card,completed,False
T0020467,20241128,1432,65,1,1,397.46,0,397.46,397.46,3.99,paypal,completed,False
T0020468,20250416,326,42,2,1,279.86,0,279.86,279.86,6.99,apple_pay,completed,False
T0020469,20250623,852,16,4,1,362.34,5,344.22,344.22,6.99,klarna,completed,False
T0020470,20250211,1611,94,1,3,19.28,10,52.06,52.06,0.0,klarna,completed,False
T0020472,20250604,1704,85,3,3,45.13,0,135.39,135.39,6.99,paypal,completed,False
T0020473,20250517,650,132,2,1,184.12,0,184.12,184.12,3.99,paypal,completed,False
T0020474,20250312,437,109,5,2,277.36,5,526.98,526.98,4.99,credit_card,completed,False
T0020475,20250428,1702,7,1,3,182.22,0,546.66,546.66,4.99,credit_card,completed,False
T0020476,20250102,1998,56,1,1,111.87,0,111.87,-111.87,3.99,bank_transfer,returned,True
T0020477,20240907,727,5,2,1,20.85,20,16.68,16.68,6.99,credit_card,cancelled,False
T0020479,20250121,177,47,1,3,392.86,0,1178.58,1178.58,6.99,paypal,completed,False
T0020480,20240913,96,122,3,2,311.1,0,622.2,622.2,4.99,klarna,completed,False
T0020481,20250227,1079,64,1,1,301.88,10,271.69,271.69,0.0,credit_card,completed,False
T0020482,20241009,160,31,2,2,277.94,15,472.5,472.5,0.0,paypal,completed,False
T0020483,20250310,644,56,2,2,111.87,0,223.74,223.74,4.99,bank_transfer,completed,False
T0020484,20240816,190,35,1,2,133.75,0,267.5,267.5,3.99,credit_card,completed,False
T0020485,20250115,39,10,2,1,453.33,20,362.66,362.66,6.99,credit_card,completed,False
T0020486,20241005,1563,42,2,1,279.86,10,251.87,251.87,3.99,credit_card,completed,False
T0020489,20250130,385,43,3,1,92.64,20,74.11,74.11,6.99,klarna,cancelled,False
T0020490,20250123,949,66,1,1,488.17,20,390.54,-390.54,6.99,paypal,returned,True
T0020491,20240710,1052,35,3,1,133.75,10,120.38,120.38,6.99,credit_card,completed,False
T0020492,20240801,383,125,2,3,285.52,5,813.73,813.73,6.99,klarna,completed,False
T0020494,20250101,331,34,5,2,445.99,0,891.98,891.98,4.99,paypal,completed,False
T0020495,20240712,131,135,3,1,90.61,0,90.61,-90.61,0.0,paypal,returned,True
T0020496,20250218,100,27,4,3,101.05,5,287.99,287.99,4.99,bank_transfer,completed,False
T0020497,20241001,482,14,1,3,77.57,10,209.44,209.44,6.99,bank_transfer,completed,False
T0020498,20240705,724,56,3,3,111.87,0,335.61,335.61,6.99,paypal,completed,False
T0020500,20240804,578,150,2,2,160.49,5,304.93,304.93,0.0,credit_card,completed,False
T0020501,20250301,752,60,3,1,267.68,0,267.68,267.68,0.0,credit_card,completed,False
T0020503,20250119,1088,63,4,1,406.92,15,345.88,345.88,6.99,credit_card,completed,False
T0020504,20250507,16,105,1,3,346.01,10,934.23,934.23,4.99,credit_card,completed,False
T0020505,20250616,92,135,2,1,90.61,5,86.08,86.08,4.99,credit_card,completed,False
T0020507,20250116,792,63,4,3,406.92,10,1098.68,1098.68,6.99,klarna,completed,False
T0020508,20240709,214,58,4,1,136.28,0,136.28,-136.28,6.99,credit_card,returned,True
T0020509,20241219,1191,102,4,2,82.93,5,157.57,157.57,6.99,credit_card,completed,False
T0020511,20250203,1602,87,1,2,373.8,15,635.46,635.46,0.0,bank_transfer,completed,False
T0020512,20240808,454,91,2,1,97.87,0,97.87,97.87,3.99,credit_card,completed,False
T0020513,20250421,1704,39,1,2,483.04,0,966.08,966.08,6.99,credit_card,completed,False
T0020514,20241029,199,110,1,1,442.79,0,442.79,442.79,0.0,paypal,completed,False
T0020516,20250620,46,107,1,2,50.97,0,101.94,101.94,4.99,klarna,completed,False
T0020517,20240704,343,140,1,2,343.34,0,686.68,686.68,6.99,klarna,completed,False
T0020518,20250511,1109,56,3,1,111.87,20,89.5,89.5,3.99,klarna,completed,False
T0020520,20250430,847,139,2,1,429.48,20,343.58,343.58,0.0,credit_card,completed,False
T0020521,20250517,398,93,2,1,50.43,0,50.43,50.43,4.99,credit_card,completed,False
T0020522,20250506,1586,107,4,1,50.97,0,50.97,50.97,3.99,bank_transfer,completed,False
T0020523,20241023,124,68,1,1,150.18,0,150.18,150.18,6.99,credit_card,completed,False
T0020524,20240731,1836,145,1,3,419.27,0,1257.81,1257.81,6.99,credit_card,cancelled,False
T0020525,20250503,109,148,1,1,248.55,5,236.12,236.12,4.99,credit_card,cancelled,False
T0020526,20240926,393,55,4,1,357.21,0,357.21,357.21,3.99,credit_card,completed,False
T0020527,20250112,1551,76,3,2,152.77,20,244.43,244.43,4.99,credit_card,completed,False
T0020528,20241005,751,3,2,3,464.99,15,1185.72,1185.72,4.99,bank_transfer,completed,False
T0020529,20250416,199,52,1,2,150.44,15,255.75,255.75,4.99,credit_card,completed,False
T0020530,20250219,98,32,4,2,276.21,0,552.42,552.42,3.99,paypal,completed,False
T0020532,20240923,223,73,4,2,340.12,10,612.22,612.22,0.0,bank_transfer,completed,False
T0020533,20240810,666,118,3,1,336.16,0,336.16,336.16,0.0,paypal,completed,False
T0020534,20250626,1228,96,1,3,108.12,5,308.14,308.14,0.0,bank_transfer,completed,False
T0020535,20250423,872,60,4,3,267.68,20,642.43,642.43,0.0,credit_card,completed,False
T0020536,20250209,901,69,5,3,290.4,10,784.08,784.08,6.99,apple_pay,completed,False
T0020537,20250329,831,27,1,2,101.05,15,171.78,171.78,6.99,credit_card,completed,False
T0020538,20250220,199,96,2,2,108.12,0,216.24,216.24,4.99,credit_card,completed,False
T0020540,20241217,1016,136,1,1,478.0,15,406.3,406.3,4.99,klarna,completed,False
T0020541,20241229,186,121,1,3,269.36,15,686.87,686.87,4.99,klarna,completed,False
T0020542,20250503,586,25,2,2,46.62,10,83.92,83.92,6.99,credit_card,completed,False
